--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀ime_ms: 52259, curr_params.time_get_image: 48488, offset_y_cm from origin: -0.51, offset_x_cm for ac: -24.20, filterd_offset_x_cm: -24.20
send offset to actuator, current_time_ms: 74413, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.13, filterd_offset_x_cm: -2.12
send offset to actuator, current_time_ms: 74424, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.13, filterd_offset_x_cm: -2.13
send offset to actuator, current_time_ms: 74435, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.13, filterd_offset_x_cm: -2.13
send offset to actuator, current_time_ms: 74446, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.14, filterd_offset_x_cm: -2.13
send offset to actuator, current_time_ms: 74457, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.14, filterd_offset_x_cm: -2.13
send offset to actuator, current_time_ms: 74468, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.14, filterd_offset_x_cm: -2.14
send offset to actuator, current_time_ms: 74479, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.15, filterd_offset_x_cm: -2.14
send offset to actuator, current_time_ms: 74490, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.15, filterd_offset_x_cm: -2.14
send offset to actuator, current_time_ms: 74501, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.15, filterd_offset_x_cm: -2.15
send offset to actuator, current_time_ms: 74512, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.16, filterd_offset_x_cm: -2.15
send offset to actuator, current_time_ms: 74523, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.16, filterd_offset_x_cm: -2.15
send offset to actuator, current_time_ms: 74534, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.16, filterd_offset_x_cm: -2.16
send offset to actuator, current_time_ms: 74545, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.16, filterd_offset_x_cm: -2.16
send offset to actuator, current_time_ms: 74556, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.17, filterd_offset_x_cm: -2.16
send offset to actuator, current_time_ms: 74567, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.17, filterd_offset_x_cm: -2.16
send offset to actuator, current_time_ms: 74578, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.17, filterd_offset_x_cm: -2.17
send offset to actuator, current_time_ms: 74589, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.18, filterd_offset_x_cm: -2.17
send offset to actuator, current_time_ms: 74600, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.18, filterd_offset_x_cm: -2.17
send offset to actuator, current_time_ms: 74611, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.18, filterd_offset_x_cm: -2.18
send offset to actuator, current_time_ms: 74622, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.18, filterd_offset_x_cm: -2.18
send offset to actuator, current_time_ms: 74633, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.18
send offset to actuator, current_time_ms: 74644, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.18
send offset to actuator, current_time_ms: 74655, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74666, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74677, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74688, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74699, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74710, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74721, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74732, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74743, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74754, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74765, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74776, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74787, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74798, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74809, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74820, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74831, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74842, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74853, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74864, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74875, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74886, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74897, curr_params.time_get_image: 5314, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74908, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.20, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74919, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.20
send offset to actuator, current_time_ms: 74930, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74941, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.19, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74952, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.18, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74963, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.18, filterd_offset_x_cm: -2.19
send offset to actuator, current_time_ms: 74974, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.18, filterd_offset_x_cm: -2.18
send offset to actuator, current_time_ms: 74985, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.18, filterd_offset_x_cm: -2.18
send offset to actuator, current_time_ms: 74996, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.17, filterd_offset_x_cm: -2.18
send offset to actuator, current_time_ms: 75007, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.17, filterd_offset_x_cm: -2.17
send offset to actuator, current_time_ms: 75018, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.17, filterd_offset_x_cm: -2.17
send offset to actuator, current_time_ms: 75029, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.16, filterd_offset_x_cm: -2.17
send offset to actuator, current_time_ms: 75040, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.16, filterd_offset_x_cm: -2.17
send offset to actuator, current_time_ms: 75051, curr_params.time_get_image: 5594, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.16, filterd_offset_x_cm: -2.16
